canonical_content_id,canonical_title,content_group,release_date,match_status,mapping_status,listed_platforms,priced_platforms,platform_list,total_sales,total_gross,total_net,avg_net,c4s_sales,c4s_gross,c4s_net,curvage_sales,curvage_gross,curvage_net,manyvids_sales,manyvids_gross,manyvids_net,onlyfans_sales,onlyfans_gross,onlyfans_net,modelcentro_sales,modelcentro_gross,modelcentro_net,first_offered_date,latest_date,source_rows,debug_note
Video 0090,400lbs Bouncing on Your Cock,Video,2020-06-07,Manual confirmed match,mapped,"ManyVids, ModelCentro","ManyVids, MC Clipstore",ManyVids,1,7.98,4.79,4.79,0,0.0,0.0,0,0.0,0.0,1,7.98,4.79,0,0.0,0.0,0,0.0,0.0,2020-06-07,2026-06-27,1,catalog video row; platform revenue split from content_group_summary
Video 0116,Red Satin Shorts Fat Booty Worship,Video,2020-11-29,Auto exact-title match,mapped,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",Clips4Sale,1,6.98,4.19,4.19,1,6.98,4.19,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2020-11-29,2021-01-18,1,catalog video row; platform revenue split from content_group_summary
Video 0213,Jiggly Fatty Struts for You,Video,2024-02-09,Manual confirmed match,mapped,"Clips4Sale, Curvage, ModelCentro","C4S, Curvage",Curvage,1,4.99,3.54,3.54,0,0.0,0.0,1,4.99,3.54,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2024-02-09,2026-05-22,1,catalog video row; platform revenue split from content_group_summary
Video 0024,Squirting and Fishnets,Video,2018-01-10,Manual confirmed match,mapped,"ManyVids, ModelCentro",ManyVids,ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2018-01-10,2026-04-17,1,catalog video row; platform revenue split from content_group_summary
Video 0027,Squeaky Chair Big Girl,Video,2018-03-02,Manual confirmed match,mapped,"ManyVids, ModelCentro",ManyVids,ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2018-03-02,2026-06-17,1,catalog video row; platform revenue split from content_group_summary
Video 0038,Lady Needs Your Cum,Video,2018-12-01,Manual confirmed match,mapped,"ManyVids, ModelCentro",ManyVids,ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2018-12-01,2026-06-12,1,catalog video row; platform revenue split from content_group_summary
Video 0045,Lady Loves to Play,Video,2019-04-30,Manual confirmed match,mapped,"ManyVids, ModelCentro",ManyVids,ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2019-04-30,2026-04-17,1,catalog video row; platform revenue split from content_group_summary
Video 0063,Juicy Pussy Play,Video,2019-11-19,Manual confirmed match,mapped,"ManyVids, ModelCentro","ManyVids, MC Clipstore",ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2019-11-19,2026-05-04,1,catalog video row; platform revenue split from content_group_summary
Video 0050,Jack Off To My Fat,Video,2019-08-07,Manual confirmed match,mapped,"ManyVids, ModelCentro","ManyVids, MC Clipstore",ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2019-08-07,2026-04-17,1,catalog video row; platform revenue split from content_group_summary
Video 0054,Devouring Powdered Donuts,Video,2019-09-20,Manual confirmed match,mapped,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2019-09-20,2026-05-26,1,catalog video row; platform revenue split from content_group_summary
Video 0052,Bouncing Twerking and Grinding,Video,2019-09-03,Manual confirmed match,mapped,"ManyVids, ModelCentro","ManyVids, MC Clipstore",ManyVids,1,4.98,2.99,2.99,0,0.0,0.0,0,0.0,0.0,1,4.98,2.99,0,0.0,0.0,0,0.0,0.0,2019-09-03,2026-04-16,1,catalog video row; platform revenue split from content_group_summary
Video 0197,Worship My Fat SSBBW Body,Video,2023-09-20,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-09-20,,0,catalog video row; no mapped revenue rows captured
Video 0053,Weight on Your Chest,Video,2019-09-13,Manual confirmed match,,"Clips4Sale, ModelCentro","C4S, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-13,,0,catalog video row; no mapped revenue rows captured
Video 0129,Video Chat with Horny GF (Vertical Video),Video,2021-04-13,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-13,,0,catalog video row; no mapped revenue rows captured
Video 0115,Vibing in the Bathtub,Video,2020-11-22,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-22,,0,catalog video row; no mapped revenue rows captured
Video 0141,Very Berry Body Tease - Ripe Series vol. 2,Video,2021-08-18,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-18,,0,catalog video row; no mapped revenue rows captured
Video 0229,Unaware SSBBW Smokes and Outgrows Clothes,Video,2024-04-24,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-24,,0,catalog video row; no mapped revenue rows captured
Video 0001,US Independence Day! Popsicles and Pussies..,Video,2017-07-01,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-01,,0,catalog video row; no mapped revenue rows captured
Video 0106,Two Dicks One Pussy,Video,2020-09-20,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-20,,0,catalog video row; no mapped revenue rows captured
Video 0085,Trying On My Too-Small Clothes,Video,2020-05-09,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-09,,0,catalog video row; no mapped revenue rows captured
Video 0012,Topless Foot Job,Video,2017-08-08,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-08,,0,catalog video row; no mapped revenue rows captured
Video 0081,Titty Fucking and Sucking,Video,2020-04-21,Needs manual review,,ManyVids,ManyVids,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-21,,0,catalog video row; no mapped revenue rows captured
Video 0086,Stuffing With Potato Chips,Video,2020-05-16,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-16,,0,catalog video row; no mapped revenue rows captured
Video 0176,Stuffing My Face with Fast Food,Video,2023-04-25,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-25,,0,catalog video row; no mapped revenue rows captured
Video 0137,Struggling to Stand,Video,2021-06-24,Manual confirmed match,,"Clips4Sale, ModelCentro","C4S, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-24,,0,catalog video row; no mapped revenue rows captured
Video 0124,Stroke and Cum Together,Video,2021-03-04,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-04,,0,catalog video row; no mapped revenue rows captured
Video 0048,Squirts and Sucking,Video,2019-06-12,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,,0,catalog video row; no mapped revenue rows captured
Video 0007,Squirting with my Black Magic Wand!,Video,2017-07-28,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-28,,0,catalog video row; no mapped revenue rows captured
Video 0036,Sorceress Sublime Charms Your Cock,Video,2018-10-25,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-25,,0,catalog video row; no mapped revenue rows captured
Video 0210,Soapy and Dripping SSBBW in the Shower,Video,2023-12-31,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-31,,0,catalog video row; no mapped revenue rows captured
Video 0091,Snack Cake Stuffing,Video,2020-06-07,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-07,,0,catalog video row; no mapped revenue rows captured
Video 0121,Smoky BJ and Pussy Vibe,Video,2021-01-27,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-27,,0,catalog video row; no mapped revenue rows captured
Video 0006,Smoking and squirting with my Wand,Video,2017-07-28,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-28,,0,catalog video row; no mapped revenue rows captured
Video 0094,Smoking and Sensual Rubbing,Video,2020-07-05,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-05,,0,catalog video row; no mapped revenue rows captured
Video 0272,Smoking a cigarette in an outgrown shirt,Video,2025-07-27,Manual confirmed match,,"Clips4Sale, Curvage, ModelCentro","C4S, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07-27,,0,catalog video row; no mapped revenue rows captured
Video 0087,Slow Motion Fat Belly Bouncing,Video,2020-05-17,Manual confirmed match,,"Curvage, ManyVids, ModelCentro","ManyVids, Curvage, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-17,,0,catalog video row; no mapped revenue rows captured
Video 0108,Slow Motion Ass Clapping,Video,2020-10-05,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-05,,0,catalog video row; no mapped revenue rows captured
Video 0044,Slick and Shiny Oil Play (Full),Video,2019-04-16,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-16,,0,catalog video row; no mapped revenue rows captured
Video 0011,Size 11's on the Porch,Video,2017-08-08,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-08,,0,catalog video row; no mapped revenue rows captured
Video 0093,Shower Hidden Camera,Video,2020-06-23,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-23,,0,catalog video row; no mapped revenue rows captured
Video 0164,Shiny Oily Jiggles,Video,2022-11-01,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-01,,0,catalog video row; no mapped revenue rows captured
Video 0020,Sexy Stripey Shenanigans,Video,2017-10-20,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-20,,0,catalog video row; no mapped revenue rows captured
Video 0046,Sexy Standing up Quickie,Video,2019-05-14,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-14,,0,catalog video row; no mapped revenue rows captured
Video 0212,Sexy Soaking Fatty,Video,2024-02-02,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-02,,0,catalog video row; no mapped revenue rows captured
Video 0113,Sexy Body Bouncing and Jiggling,Video,2020-11-08,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-08,,0,catalog video row; no mapped revenue rows captured
Video 0112,Sensual Pussy Play with JOI,Video,2020-11-01,Manual confirmed match,,"ManyVids, ModelCentro","ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-01,,0,catalog video row; no mapped revenue rows captured
Video 0246,Secretly Watching Masturbation,Video,2024-07-22,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-22,,0,catalog video row; no mapped revenue rows captured
Video 0039,Santa's Little Cocktease,Video,2018-12-15,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,,0,catalog video row; no mapped revenue rows captured
Video 0179,SSBBW Workout Struggle in Lingerie,Video,2023-05-05,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-05,,0,catalog video row; no mapped revenue rows captured
Video 0226,SSBBW Stuffs Burgers POV (VISION PRO),Video,2024-04-12,Needs manual review,,Clips4Sale,C4S,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-12,,0,catalog video row; no mapped revenue rows captured
Video 0180,SSBBW Stuffing Donuts Pussy Play and JOI,Video,2023-05-14,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-14,,0,catalog video row; no mapped revenue rows captured
Video 0170,SSBBW No Hands Cake Stuffing,Video,2023-01-06,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-06,,0,catalog video row; no mapped revenue rows captured
Video 0195,SSBBW Loves Being Bigger Than You,Video,2023-09-03,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-09-03,,0,catalog video row; no mapped revenue rows captured
Video 0214,SSBBW Jiggles Fat Thighs and Ass,Video,2024-02-22,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-22,,0,catalog video row; no mapped revenue rows captured
Video 0167,SSBBW Giantess GFE,Video,2022-12-16,Auto exact-title match,,"Clips4Sale, ManyVids","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-16,,0,catalog video row; no mapped revenue rows captured
Video 0175,SSBBW Catwalk in Skinny Jeans and Heels,Video,2023-04-05,Auto exact-title match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-05,,0,catalog video row; no mapped revenue rows captured
Video 0194,SSBBW Car Struggles and Topless Driving,Video,2023-08-31,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-31,,0,catalog video row; no mapped revenue rows captured
Video 0168,SSBBW Black Bikini Catwalk in Heels,Video,2022-12-17,Auto exact-title match,,"Clips4Sale, ManyVids","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-17,,0,catalog video row; no mapped revenue rows captured
Video 0204,SSBBW Babe Gobbles Entire Pie,Video,2023-11-27,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-27,,0,catalog video row; no mapped revenue rows captured
Video 0131,Rose Quartz in my Wet Pussy,Video,2021-05-19,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-19,,0,catalog video row; no mapped revenue rows captured
Video 0032,"Red, White and BBW",Video,2018-07-03,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-07-03,,0,catalog video row; no mapped revenue rows captured
Video 0019,Red Couch Fuck,Video,2017-10-05,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-05,,0,catalog video row; no mapped revenue rows captured
Video 0005,Quickie with my BBC dildo,Video,2017-07-28,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-28,,0,catalog video row; no mapped revenue rows captured
Video 0002,Pretty in Pink,Video,2017-07-15,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-15,,0,catalog video row; no mapped revenue rows captured
Video 0008,Playing with my fat jiggly belly,Video,2017-07-30,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-30,,0,catalog video row; no mapped revenue rows captured
Video 0064,Oiled-Up Bouncing,Video,2019-11-29,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-29,,0,catalog video row; no mapped revenue rows captured
Video 0190,Oiled Up Fatty Does Naked Workout,Video,2023-07-26,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-26,,0,catalog video row; no mapped revenue rows captured
Video 0068,Netflix and Chill,Video,2020-01-12,Manual confirmed match,,"ManyVids, ModelCentro","ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-12,,0,catalog video row; no mapped revenue rows captured
Video 0004,Naughty gym shower!,Video,2017-07-28,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-28,,0,catalog video row; no mapped revenue rows captured
Video 0015,Naughty Car Fun,Video,2017-09-01,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-01,,0,catalog video row; no mapped revenue rows captured
Video 0198,Naked Fatty Tells You How to Stroke,Video,2023-10-05,Auto exact-title match,,"Clips4Sale, ManyVids","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-05,,0,catalog video row; no mapped revenue rows captured
Video 0166,My Weight Gain Makes Me Wet,Video,2022-11-29,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-29,,0,catalog video row; no mapped revenue rows captured
Video 0026,My Fat Squirting Valentine,Video,2018-02-13,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-13,,0,catalog video row; no mapped revenue rows captured
Video 0022,Multiple Orgasms and Squirting,Video,2017-12-17,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-17,,0,catalog video row; no mapped revenue rows captured
Video 0103,Multi-Orgasm Vibrator Riding,Video,2020-08-30,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-30,,0,catalog video row; no mapped revenue rows captured
Video 0219,Messy Whipped Cream Tits,Video,2024-03-18,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18,,0,catalog video row; no mapped revenue rows captured
Video 0118,Merry Christmas Strip Tease,Video,2020-12-25,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-25,,0,catalog video row; no mapped revenue rows captured
Video 0040,Merry Christmas 2018!,Video,2018-12-25,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-25,,0,catalog video row; no mapped revenue rows captured
Video 0023,Merry Christmas 2017!,Video,2017-12-25,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-25,,0,catalog video row; no mapped revenue rows captured
Video 0189,Measuring and Weighing my Massive SSBBW Body,Video,2023-07-22,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids, ModelCentro","C4S, ManyVids, Curvage, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-22,,0,catalog video row; no mapped revenue rows captured
Video 0089,Manual Moaning Orgasm,Video,2020-05-23,Manual confirmed match,,"ManyVids, ModelCentro","ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-23,,0,catalog video row; no mapped revenue rows captured
Video 0025,Magenta Dreams,Video,2018-01-27,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-27,,0,catalog video row; no mapped revenue rows captured
Video 0028,Loving Lace,Video,2018-04-01,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-01,,0,catalog video row; no mapped revenue rows captured
Video 0075,Lotion on My Tits and Belly,Video,2020-03-21,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-21,,0,catalog video row; no mapped revenue rows captured
Video 0172,Little Black Dress SSBBW Catwalk,Video,2023-03-02,Manual confirmed match,,"Clips4Sale, ManyVids","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-02,,0,catalog video row; no mapped revenue rows captured
Video 0033,Leopard Print Fantasy,Video,2018-08-23,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-23,,0,catalog video row; no mapped revenue rows captured
Video 0231,Large Pizza and Fat Pussy,Video,2024-05-02,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-02,,0,catalog video row; no mapped revenue rows captured
Video 0157,Jumping on the Squeaky Bed,Video,2021-12-21,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-21,,0,catalog video row; no mapped revenue rows captured
Video 0072,Jiggly Catwalk,Video,2020-02-16,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-16,,0,catalog video row; no mapped revenue rows captured
Video 0205,Jiggly Bodystocking Workout,Video,2023-12-03,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-03,,0,catalog video row; no mapped revenue rows captured
Video 0060,Horny Stoner Girlfriend,Video,2019-11-12,Needs manual review,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-12,,0,catalog video row; no mapped revenue rows captured
Video 0217,Horny SSBBW Teases Fat Pussy VISION PRO (Spatial Video),Video,2024-03-14,Needs manual review,,Clips4Sale,C4S,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-14,,0,catalog video row; no mapped revenue rows captured
Video 0237,Horny SSBBW Jiggles for Your Cum,Video,2024-06-14,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-14,,0,catalog video row; no mapped revenue rows captured
Video 0155,Horny Novel Makes Me Touch Myself,Video,2021-11-29,Manual confirmed match,,"Clips4Sale, ManyVids, ModelCentro","C4S, ManyVids, MC Clipstore",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-29,,0,catalog video row; no mapped revenue rows captured
Video 0071,Hands-Free Cake Stuffing,Video,2020-02-07,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-07,,0,catalog video row; no mapped revenue rows captured
Video 0029,Hand Solo,Video,2018-05-17,Needs manual review,,ModelCentro,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-17,,0,catalog video row; no mapped revenue rows captured
Video 0223,Growing SSBBW Stuffs 5000 Calories While Sitting on You POV 🤤🌮,Video,2024-04-01,Manual confirmed match,,"Clips4Sale, Curvage, ModelCentro","C4S, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01,,0,catalog video row; no mapped revenue rows captured
Video 0178,Greedy pig devours KFC!,Video,2023-05-03,Manual confirmed match,,"Clips4Sale, Curvage, ManyVids","C4S, ManyVids, Curvage",,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-03,,0,catalog video row; no mapped revenue rows captured
Video 0017,Getting Steamy in the Hot Tub,Video,2017-09-13,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-13,,0,catalog video row; no mapped revenue rows captured
Video 0073,"Gagging, Drooling, and Riding",Video,2020-03-07,Auto exact-title match,,ModelCentro,MC Clipstore,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-07,,0,catalog video row; no mapped revenue rows captured
